county,state,date,cases,deaths,new_cases,new_deaths
Del Norte,California,3/5/20,0,0,0,0
Glenn,California,3/5/20,0,0,0,0
Humboldt,California,3/5/20,1,0,0,0
Inyo,California,3/5/20,0,0,0,0
Kings,California,3/5/20,0,0,0,0
Los Angeles,California,3/5/20,11,0,4,0
Monterey,California,3/5/20,0,0,0,0
Napa,California,3/5/20,1,0,0,0
San Diego,California,3/5/20,1,0,0,0
San Francisco,California,3/5/20,5,0,2,0
Sierra,California,3/5/20,0,0,0,0
Stanislaus,California,3/5/20,0,0,0,0
Trinity,California,3/5/20,0,0,0,0
Yolo,California,3/5/20,0,0,0,0
Placer,California,3/5/20,2,1,0,0
Del Norte,California,3/6/20,0,0,0,0
Glenn,California,3/6/20,0,0,0,0
Humboldt,California,3/6/20,1,0,0,0
Inyo,California,3/6/20,0,0,0,0
Kings,California,3/6/20,0,0,0,0
Los Angeles,California,3/6/20,13,0,2,0
Monterey,California,3/6/20,0,0,0,0
Napa,California,3/6/20,1,0,0,0
San Diego,California,3/6/20,1,0,0,0
San Francisco,California,3/6/20,5,0,0,0
Sierra,California,3/6/20,0,0,0,0
Stanislaus,California,3/6/20,0,0,0,0
Trinity,California,3/6/20,0,0,0,0
Yolo,California,3/6/20,1,0,1,0
Placer,California,3/6/20,5,1,3,0
Del Norte,California,3/7/20,0,0,0,0
Glenn,California,3/7/20,0,0,0,0
Humboldt,California,3/7/20,1,0,0,0
Inyo,California,3/7/20,0,0,0,0
Kings,California,3/7/20,0,0,0,0
Los Angeles,California,3/7/20,14,0,1,0
Monterey,California,3/7/20,0,0,0,0
Napa,California,3/7/20,1,0,0,0
San Diego,California,3/7/20,1,0,0,0
San Francisco,California,3/7/20,11,0,6,0
Sierra,California,3/7/20,0,0,0,0
Stanislaus,California,3/7/20,0,0,0,0
Trinity,California,3/7/20,0,0,0,0
Yolo,California,3/7/20,1,0,0,0
Placer,California,3/7/20,5,1,0,0
Del Norte,California,3/8/20,0,0,0,0
Glenn,California,3/8/20,0,0,0,0
Humboldt,California,3/8/20,1,0,0,0
Inyo,California,3/8/20,0,0,0,0
Kings,California,3/8/20,0,0,0,0
Los Angeles,California,3/8/20,14,0,0,0
Monterey,California,3/8/20,0,0,0,0
Napa,California,3/8/20,1,0,0,0
San Diego,California,3/8/20,1,0,0,0
San Francisco,California,3/8/20,11,0,0,0
Sierra,California,3/8/20,0,0,0,0
Stanislaus,California,3/8/20,0,0,0,0
Trinity,California,3/8/20,0,0,0,0
Yolo,California,3/8/20,1,0,0,0
Placer,California,3/8/20,7,1,2,0
Del Norte,California,3/9/20,0,0,0,0
Glenn,California,3/9/20,0,0,0,0
Humboldt,California,3/9/20,1,0,0,0
Inyo,California,3/9/20,0,0,0,0
Kings,California,3/9/20,0,0,0,0
Los Angeles,California,3/9/20,19,0,5,0
Monterey,California,3/9/20,0,0,0,0
Napa,California,3/9/20,1,0,0,0
San Diego,California,3/9/20,2,0,1,0
San Francisco,California,3/9/20,16,0,5,0
Sierra,California,3/9/20,0,0,0,0
Stanislaus,California,3/9/20,0,0,0,0
Trinity,California,3/9/20,0,0,0,0
Yolo,California,3/9/20,1,0,0,0
Placer,California,3/9/20,7,1,0,0
Del Norte,California,3/10/20,0,0,0,0
Glenn,California,3/10/20,0,0,0,0
Humboldt,California,3/10/20,1,0,0,0
Inyo,California,3/10/20,0,0,0,0
Kings,California,3/10/20,0,0,0,0
Los Angeles,California,3/10/20,20,0,1,0
Monterey,California,3/10/20,0,0,0,0
Napa,California,3/10/20,1,0,0,0
San Diego,California,3/10/20,2,0,0,0
San Francisco,California,3/10/20,17,0,1,0
Sierra,California,3/10/20,0,0,0,0
Stanislaus,California,3/10/20,0,0,0,0
Trinity,California,3/10/20,0,0,0,0
Yolo,California,3/10/20,1,0,0,0
Placer,California,3/10/20,7,1,0,0
Del Norte,California,3/11/20,0,0,0,0
Glenn,California,3/11/20,0,0,0,0
Humboldt,California,3/11/20,1,0,0,0
Inyo,California,3/11/20,0,0,0,0
Kings,California,3/11/20,0,0,0,0
Los Angeles,California,3/11/20,28,1,8,1
Monterey,California,3/11/20,0,0,0,0
Napa,California,3/11/20,1,0,0,0
San Diego,California,3/11/20,2,0,0,0
San Francisco,California,3/11/20,17,0,0,0
Sierra,California,3/11/20,0,0,0,0
Stanislaus,California,3/11/20,2,0,2,0
Trinity,California,3/11/20,0,0,0,0
Yolo,California,3/11/20,1,0,0,0
Placer,California,3/11/20,7,1,0,0
Del Norte,California,3/12/20,0,0,0,0
Glenn,California,3/12/20,0,0,0,0
Humboldt,California,3/12/20,1,0,0,0
Inyo,California,3/12/20,0,0,0,0
Kings,California,3/12/20,0,0,0,0
Monterey,California,3/12/20,0,0,0,0
Napa,California,3/12/20,1,0,0,0
San Diego,California,3/12/20,5,0,3,0
San Francisco,California,3/12/20,21,0,4,0
Sierra,California,3/12/20,0,0,0,0
Stanislaus,California,3/12/20,2,0,0,0
Trinity,California,3/12/20,0,0,0,0
Yolo,California,3/12/20,1,0,0,0
Los Angeles,California,3/12/20,32,1,4,0
Placer,California,3/12/20,7,1,0,0
Del Norte,California,3/13/20,0,0,0,0
Glenn,California,3/13/20,0,0,0,0
Humboldt,California,3/13/20,1,0,0,0
Inyo,California,3/13/20,0,0,0,0
Kings,California,3/13/20,0,0,0,0
Monterey,California,3/13/20,0,0,0,0
Napa,California,3/13/20,1,0,0,0
San Diego,California,3/13/20,9,0,4,0
San Francisco,California,3/13/20,26,0,5,0
Sierra,California,3/13/20,0,0,0,0
Stanislaus,California,3/13/20,2,0,0,0
Trinity,California,3/13/20,0,0,0,0
Yolo,California,3/13/20,2,0,1,0
Los Angeles,California,3/13/20,40,1,8,0
Placer,California,3/13/20,7,1,0,0
Del Norte,California,3/14/20,0,0,0,0
Glenn,California,3/14/20,0,0,0,0
Humboldt,California,3/14/20,1,0,0,0
Inyo,California,3/14/20,0,0,0,0
Kings,California,3/14/20,0,0,0,0
Monterey,California,3/14/20,0,0,0,0
Napa,California,3/14/20,1,0,0,0
San Diego,California,3/14/20,10,0,1,0
San Francisco,California,3/14/20,31,0,5,0
Sierra,California,3/14/20,0,0,0,0
Stanislaus,California,3/14/20,2,0,0,0
Trinity,California,3/14/20,0,0,0,0
Yolo,California,3/14/20,2,0,0,0
Los Angeles,California,3/14/20,53,1,13,0
Placer,California,3/14/20,8,1,1,0
Del Norte,California,3/15/20,0,0,0,0
Glenn,California,3/15/20,0,0,0,0
Humboldt,California,3/15/20,1,0,0,0
Inyo,California,3/15/20,0,0,0,0
Kings,California,3/15/20,0,0,0,0
Monterey,California,3/15/20,0,0,0,0
Napa,California,3/15/20,1,0,0,0
San Diego,California,3/15/20,40,0,30,0
San Francisco,California,3/15/20,37,0,6,0
Sierra,California,3/15/20,0,0,0,0
Stanislaus,California,3/15/20,2,0,0,0
Trinity,California,3/15/20,0,0,0,0
Yolo,California,3/15/20,2,0,0,0
Los Angeles,California,3/15/20,69,1,16,0
Placer,California,3/15/20,8,1,0,0
Del Norte,California,3/16/20,0,0,0,0
Glenn,California,3/16/20,0,0,0,0
Humboldt,California,3/16/20,1,0,0,0
Inyo,California,3/16/20,0,0,0,0
Kings,California,3/16/20,0,0,0,0
Monterey,California,3/16/20,0,0,0,0
Napa,California,3/16/20,1,0,0,0
San Diego,California,3/16/20,56,0,16,0
San Francisco,California,3/16/20,43,0,6,0
Sierra,California,3/16/20,0,0,0,0
Stanislaus,California,3/16/20,3,0,1,0
Trinity,California,3/16/20,0,0,0,0
Yolo,California,3/16/20,2,0,0,0
Los Angeles,California,3/16/20,94,1,25,0
Placer,California,3/16/20,8,1,0,0
Del Norte,California,3/17/20,0,0,0,0
Glenn,California,3/17/20,0,0,0,0
Humboldt,California,3/17/20,1,0,0,0
Inyo,California,3/17/20,0,0,0,0
Kings,California,3/17/20,0,0,0,0
Monterey,California,3/17/20,2,0,2,0
Napa,California,3/17/20,1,0,0,0
San Diego,California,3/17/20,61,0,5,0
San Francisco,California,3/17/20,46,0,3,0
Sierra,California,3/17/20,0,0,0,0
Stanislaus,California,3/17/20,4,0,1,0
Trinity,California,3/17/20,0,0,0,0
Yolo,California,3/17/20,4,0,2,0
Los Angeles,California,3/17/20,144,1,50,0
Placer,California,3/17/20,8,1,0,0
Del Norte,California,3/18/20,0,0,0,0
Glenn,California,3/18/20,0,0,0,0
Humboldt,California,3/18/20,1,0,0,0
Inyo,California,3/18/20,0,0,0,0
Kings,California,3/18/20,0,0,0,0
Monterey,California,3/18/20,2,0,0,0
Napa,California,3/18/20,1,0,0,0
San Diego,California,3/18/20,81,0,20,0
San Francisco,California,3/18/20,51,0,5,0
Sierra,California,3/18/20,0,0,0,0
Stanislaus,California,3/18/20,5,0,1,0
Trinity,California,3/18/20,0,0,0,0
Yolo,California,3/18/20,5,0,1,0
Los Angeles,California,3/18/20,190,1,46,0
Placer,California,3/18/20,9,1,1,0
Del Norte,California,3/19/20,0,0,0,0
Glenn,California,3/19/20,0,0,0,0
Humboldt,California,3/19/20,1,0,0,0
Inyo,California,3/19/20,0,0,0,0
Kings,California,3/19/20,0,0,0,0
Monterey,California,3/19/20,2,0,0,0
Napa,California,3/19/20,1,0,0,0
San Diego,California,3/19/20,105,0,24,0
San Francisco,California,3/19/20,73,0,22,0
Sierra,California,3/19/20,0,0,0,0
Stanislaus,California,3/19/20,5,0,0,0
Trinity,California,3/19/20,0,0,0,0
Yolo,California,3/19/20,5,0,0,0
Los Angeles,California,3/19/20,231,2,41,1
Placer,California,3/19/20,9,1,0,0
Del Norte,California,3/20/20,0,0,0,0
Glenn,California,3/20/20,0,0,0,0
Humboldt,California,3/20/20,2,0,1,0
Inyo,California,3/20/20,0,0,0,0
Kings,California,3/20/20,0,0,0,0
Monterey,California,3/20/20,5,0,3,0
Napa,California,3/20/20,1,0,0,0
San Diego,California,3/20/20,131,0,26,0
San Francisco,California,3/20/20,79,0,6,0
Sierra,California,3/20/20,0,0,0,0
Stanislaus,California,3/20/20,5,0,0,0
Trinity,California,3/20/20,0,0,0,0
Yolo,California,3/20/20,6,0,1,0
Placer,California,3/20/20,9,1,0,0
Los Angeles,California,3/20/20,292,2,61,0
Del Norte,California,3/21/20,0,0,0,0
Glenn,California,3/21/20,0,0,0,0
Humboldt,California,3/21/20,2,0,0,0
Inyo,California,3/21/20,0,0,0,0
Kings,California,3/21/20,0,0,0,0
Monterey,California,3/21/20,11,1,6,1
Napa,California,3/21/20,1,0,0,0
San Diego,California,3/21/20,159,0,28,0
San Francisco,California,3/21/20,84,0,5,0
Sierra,California,3/21/20,0,0,0,0
Stanislaus,California,3/21/20,5,0,0,0
Trinity,California,3/21/20,0,0,0,0
Yolo,California,3/21/20,6,0,0,0
Placer,California,3/21/20,12,1,3,0
Los Angeles,California,3/21/20,351,4,59,2
Del Norte,California,3/22/20,0,0,0,0
Glenn,California,3/22/20,0,0,0,0
Humboldt,California,3/22/20,2,0,0,0
Inyo,California,3/22/20,0,0,0,0
Kings,California,3/22/20,0,0,0,0
Napa,California,3/22/20,3,0,2,0
San Diego,California,3/22/20,205,0,46,0
San Francisco,California,3/22/20,111,0,27,0
Sierra,California,3/22/20,0,0,0,0
Stanislaus,California,3/22/20,8,0,3,0
Trinity,California,3/22/20,0,0,0,0
Yolo,California,3/22/20,6,1,0,1
Monterey,California,3/22/20,14,1,3,0
Placer,California,3/22/20,12,1,0,0
Los Angeles,California,3/22/20,421,5,70,1
Del Norte,California,3/23/20,0,0,0,0
Glenn,California,3/23/20,0,0,0,0
Humboldt,California,3/23/20,2,0,0,0
Inyo,California,3/23/20,0,0,0,0
Kings,California,3/23/20,0,0,0,0
Napa,California,3/23/20,3,0,0,0
San Diego,California,3/23/20,230,0,25,0
San Francisco,California,3/23/20,134,0,23,0
Sierra,California,3/23/20,0,0,0,0
Stanislaus,California,3/23/20,10,0,2,0
Trinity,California,3/23/20,0,0,0,0
Monterey,California,3/23/20,20,1,6,0
Placer,California,3/23/20,20,1,8,0
Yolo,California,3/23/20,8,1,2,0
Los Angeles,California,3/23/20,536,7,115,2
Del Norte,California,3/24/20,0,0,0,0
Glenn,California,3/24/20,0,0,0,0
Humboldt,California,3/24/20,5,0,3,0
Inyo,California,3/24/20,0,0,0,0
Kings,California,3/24/20,0,0,0,0
Napa,California,3/24/20,3,0,0,0
San Diego,California,3/24/20,242,1,12,1
San Francisco,California,3/24/20,152,0,18,0
Sierra,California,3/24/20,0,0,0,0
Stanislaus,California,3/24/20,11,0,1,0
Trinity,California,3/24/20,0,0,0,0
Monterey,California,3/24/20,20,1,0,0
Placer,California,3/24/20,26,1,6,0
Yolo,California,3/24/20,10,1,2,0
Los Angeles,California,3/24/20,662,11,126,4
Del Norte,California,3/25/20,0,0,0,0
Glenn,California,3/25/20,0,0,0,0
Humboldt,California,3/25/20,10,0,5,0
Inyo,California,3/25/20,1,0,1,0
Kings,California,3/25/20,0,0,0,0
Napa,California,3/25/20,6,0,3,0
San Francisco,California,3/25/20,181,1,29,1
Sierra,California,3/25/20,0,0,0,0
Stanislaus,California,3/25/20,12,0,1,0
Trinity,California,3/25/20,0,0,0,0
Monterey,California,3/25/20,24,1,4,0
Placer,California,3/25/20,30,1,4,0
San Diego,California,3/25/20,297,2,55,1
Yolo,California,3/25/20,11,1,1,0
Los Angeles,California,3/25/20,799,13,137,2
Del Norte,California,3/26/20,0,0,0,0
Glenn,California,3/26/20,0,0,0,0
Humboldt,California,3/26/20,12,0,2,0
Inyo,California,3/26/20,2,0,1,0
Kings,California,3/26/20,0,0,0,0
Napa,California,3/26/20,7,0,1,0
Sierra,California,3/26/20,0,0,0,0
Stanislaus,California,3/26/20,17,0,5,0
Trinity,California,3/26/20,0,0,0,0
Monterey,California,3/26/20,24,1,0,0
Placer,California,3/26/20,30,1,0,0
San Francisco,California,3/26/20,226,2,45,1
Yolo,California,3/26/20,11,1,0,0
San Diego,California,3/26/20,341,3,44,1
Los Angeles,California,3/26/20,1216,21,417,8
Del Norte,California,3/27/20,0,0,0,0
Glenn,California,3/27/20,0,0,0,0
Humboldt,California,3/27/20,14,0,2,0
Inyo,California,3/27/20,5,0,3,0
Kings,California,3/27/20,1,0,1,0
Napa,California,3/27/20,10,0,3,0
Sierra,California,3/27/20,0,0,0,0
Stanislaus,California,3/27/20,23,0,6,0
Trinity,California,3/27/20,0,0,0,0
Monterey,California,3/27/20,27,1,3,0
Placer,California,3/27/20,41,1,11,0
Yolo,California,3/27/20,16,1,5,0
San Francisco,California,3/27/20,282,3,56,1
San Diego,California,3/27/20,417,5,76,2
Los Angeles,California,3/27/20,1465,27,249,6
Del Norte,California,3/28/20,0,0,0,0
Glenn,California,3/28/20,1,0,1,0
Humboldt,California,3/28/20,18,0,4,0
Inyo,California,3/28/20,5,0,0,0
Kings,California,3/28/20,1,0,0,0
Napa,California,3/28/20,10,0,0,0
Sierra,California,3/28/20,0,0,0,0
Stanislaus,California,3/28/20,29,0,6,0
Trinity,California,3/28/20,0,0,0,0
Monterey,California,3/28/20,27,1,0,0
Placer,California,3/28/20,44,1,3,0
Yolo,California,3/28/20,16,1,0,0
San Francisco,California,3/28/20,308,4,26,1
San Diego,California,3/28/20,488,7,71,2
Los Angeles,California,3/28/20,1804,33,339,6
Del Norte,California,3/29/20,0,0,0,0
Glenn,California,3/29/20,1,0,0,0
Humboldt,California,3/29/20,18,0,0,0
Inyo,California,3/29/20,8,0,3,0
Kings,California,3/29/20,2,0,1,0
Napa,California,3/29/20,11,0,1,0
Sierra,California,3/29/20,0,0,0,0
Stanislaus,California,3/29/20,31,0,2,0
Trinity,California,3/29/20,0,0,0,0
Monterey,California,3/29/20,32,1,5,0
Placer,California,3/29/20,53,2,9,1
Yolo,California,3/29/20,16,1,0,0
San Francisco,California,3/29/20,343,5,35,1
San Diego,California,3/29/20,519,7,31,0
Los Angeles,California,3/29/20,2136,37,332,4
Del Norte,California,3/30/20,0,0,0,0
Glenn,California,3/30/20,2,0,1,0
Humboldt,California,3/30/20,21,0,3,0
Inyo,California,3/30/20,8,0,0,0
Kings,California,3/30/20,3,0,1,0
Napa,California,3/30/20,15,0,4,0
Sierra,California,3/30/20,0,0,0,0
Stanislaus,California,3/30/20,33,0,2,0
Trinity,California,3/30/20,0,0,0,0
Monterey,California,3/30/20,36,1,4,0
Yolo,California,3/30/20,24,1,8,0
Placer,California,3/30/20,57,2,4,0
San Francisco,California,3/30/20,374,6,31,1
San Diego,California,3/30/20,603,7,84,0
Los Angeles,California,3/30/20,2474,44,338,7
Del Norte,California,3/31/20,0,0,0,0
Glenn,California,3/31/20,2,0,0,0
Humboldt,California,3/31/20,27,0,6,0
Inyo,California,3/31/20,8,0,0,0
Kings,California,3/31/20,4,0,1,0
Napa,California,3/31/20,16,1,1,1
Sierra,California,3/31/20,0,0,0,0
Stanislaus,California,3/31/20,39,0,6,0
Trinity,California,3/31/20,0,0,0,0
Monterey,California,3/31/20,42,2,6,1
Yolo,California,3/31/20,25,1,1,0
Placer,California,3/31/20,67,2,10,0
San Francisco,California,3/31/20,400,6,26,0
San Diego,California,3/31/20,734,9,131,2
Los Angeles,California,3/31/20,3011,54,537,10
Del Norte,California,4/1/20,0,0,0,0
Glenn,California,4/1/20,2,0,0,0
Humboldt,California,4/1/20,27,0,0,0
Inyo,California,4/1/20,9,0,1,0
Kings,California,4/1/20,4,0,0,0
Sierra,California,4/1/20,0,0,0,0
Stanislaus,California,4/1/20,44,0,5,0
Trinity,California,4/1/20,0,0,0,0
Napa,California,4/1/20,19,1,3,0
Yolo,California,4/1/20,28,1,3,0
Monterey,California,4/1/20,42,2,0,0
Placer,California,4/1/20,78,2,11,0
San Francisco,California,4/1/20,437,7,37,1
San Diego,California,4/1/20,849,15,115,6
Los Angeles,California,4/1/20,3518,65,507,11
Del Norte,California,4/2/20,1,0,1,0
Glenn,California,4/2/20,2,0,0,0
Humboldt,California,4/2/20,37,0,10,0
Inyo,California,4/2/20,10,1,1,1
Kings,California,4/2/20,5,0,1,0
Sierra,California,4/2/20,0,0,0,0
Stanislaus,California,4/2/20,50,0,6,0
Trinity,California,4/2/20,0,0,0,0
Napa,California,4/2/20,19,1,0,0
Yolo,California,4/2/20,28,1,0,0
Monterey,California,4/2/20,48,2,6,0
Placer,California,4/2/20,90,2,12,0
San Francisco,California,4/2/20,450,7,13,0
San Diego,California,4/2/20,966,16,117,1
Los Angeles,California,4/2/20,4045,78,527,13
Del Norte,California,4/3/20,1,0,0,0
Glenn,California,4/3/20,2,0,0,0
Humboldt,California,4/3/20,40,0,3,0
Kings,California,4/3/20,5,0,0,0
Sierra,California,4/3/20,0,0,0,0
Stanislaus,California,4/3/20,58,0,8,0
Trinity,California,4/3/20,0,0,0,0
Inyo,California,4/3/20,10,0,0,-1
Napa,California,4/3/20,21,2,2,1
Yolo,California,4/3/20,33,1,5,0
Monterey,California,4/3/20,53,2,5,0
Placer,California,4/3/20,97,2,7,0
San Francisco,California,4/3/20,500,7,50,0
San Diego,California,4/3/20,1112,17,146,1
Los Angeles,California,4/3/20,4566,89,521,11
Del Norte,California,4/4/20,2,0,1,0
Glenn,California,4/4/20,2,0,0,0
Humboldt,California,4/4/20,44,0,4,0
Inyo,California,4/4/20,10,0,0,0
Kings,California,4/4/20,5,0,0,0
Sierra,California,4/4/20,0,0,0,0
Stanislaus,California,4/4/20,65,0,7,0
Trinity,California,4/4/20,0,0,0,0
Yolo,California,4/4/20,33,1,0,0
Monterey,California,4/4/20,62,2,9,0
Napa,California,4/4/20,21,2,0,0
Placer,California,4/4/20,97,2,0,0
San Francisco,California,4/4/20,529,8,29,1
San Diego,California,4/4/20,1209,18,97,1
Los Angeles,California,4/4/20,5277,117,711,28
Del Norte,California,4/5/20,2,0,0,0
Glenn,California,4/5/20,2,0,0,0
Humboldt,California,4/5/20,44,0,0,0
Inyo,California,4/5/20,11,0,1,0
Kings,California,4/5/20,5,0,0,0
Sierra,California,4/5/20,0,0,0,0
Stanislaus,California,4/5/20,71,0,6,0
Trinity,California,4/5/20,0,0,0,0
Yolo,California,4/5/20,37,1,4,0
Monterey,California,4/5/20,62,2,0,0
Napa,California,4/5/20,21,2,0,0
Placer,California,4/5/20,103,3,6,1
San Francisco,California,4/5/20,571,8,42,0
San Diego,California,4/5/20,1326,19,117,1
Los Angeles,California,4/5/20,5940,132,663,15
Del Norte,California,4/6/20,2,0,0,0
Glenn,California,4/6/20,2,0,0,0
Humboldt,California,4/6/20,49,0,5,0
Inyo,California,4/6/20,11,0,0,0
Kings,California,4/6/20,5,0,0,0
Sierra,California,4/6/20,0,0,0,0
Stanislaus,California,4/6/20,81,0,10,0
Trinity,California,4/6/20,0,0,0,0
Yolo,California,4/6/20,50,1,13,0
Monterey,California,4/6/20,63,2,1,0
Napa,California,4/6/20,22,2,1,0
Placer,California,4/6/20,106,3,3,0
San Francisco,California,4/6/20,586,9,15,1
San Diego,California,4/6/20,1404,19,78,0
Los Angeles,California,4/6/20,6360,147,420,15
Del Norte,California,4/7/20,2,0,0,0
Glenn,California,4/7/20,2,0,0,0
Humboldt,California,4/7/20,50,0,1,0
Inyo,California,4/7/20,11,0,0,0
Kings,California,4/7/20,5,0,0,0
Sierra,California,4/7/20,0,0,0,0
Stanislaus,California,4/7/20,90,0,9,0
Trinity,California,4/7/20,0,0,0,0
Yolo,California,4/7/20,56,2,6,1
Monterey,California,4/7/20,64,2,1,0
Napa,California,4/7/20,24,2,2,0
Placer,California,4/7/20,115,3,9,0
San Francisco,California,4/7/20,622,9,36,0
San Diego,California,4/7/20,1454,31,50,12
Los Angeles,California,4/7/20,6910,169,550,22
Del Norte,California,4/8/20,2,0,0,0
Glenn,California,4/8/20,2,0,0,0
Humboldt,California,4/8/20,50,0,0,0
Inyo,California,4/8/20,11,0,0,0
Kings,California,4/8/20,7,0,2,0
Sierra,California,4/8/20,0,0,0,0
Stanislaus,California,4/8/20,95,0,5,0
Trinity,California,4/8/20,0,0,0,0
Monterey,California,4/8/20,69,2,5,0
Napa,California,4/8/20,26,2,2,0
Yolo,California,4/8/20,67,3,11,1
Placer,California,4/8/20,117,4,2,1
San Francisco,California,4/8/20,679,10,57,1
San Diego,California,4/8/20,1530,36,76,5
Los Angeles,California,4/8/20,7530,198,620,29
Del Norte,California,4/9/20,2,0,0,0
Glenn,California,4/9/20,2,0,0,0
Humboldt,California,4/9/20,50,0,0,0
Inyo,California,4/9/20,11,0,0,0
Kings,California,4/9/20,7,0,0,0
Sierra,California,4/9/20,0,0,0,0
Stanislaus,California,4/9/20,103,0,8,0
Trinity,California,4/9/20,0,0,0,0
Monterey,California,4/9/20,71,3,2,1
Napa,California,4/9/20,29,2,3,0
Yolo,California,4/9/20,71,3,4,0
Placer,California,4/9/20,120,4,3,0
San Francisco,California,4/9/20,727,10,48,0
San Diego,California,4/9/20,1628,40,98,4
Los Angeles,California,4/9/20,7955,223,425,25
Del Norte,California,4/10/20,2,0,0,0
Glenn,California,4/10/20,3,0,1,0
Humboldt,California,4/10/20,50,0,0,0
Inyo,California,4/10/20,12,0,1,0
Kings,California,4/10/20,9,0,2,0
Sierra,California,4/10/20,0,0,0,0
Stanislaus,California,4/10/20,116,1,13,1
Trinity,California,4/10/20,0,0,0,0
Napa,California,4/10/20,33,2,4,0
Monterey,California,4/10/20,79,3,8,0
Yolo,California,4/10/20,75,3,4,0
Placer,California,4/10/20,123,4,3,0
San Francisco,California,4/10/20,800,13,73,3
San Diego,California,4/10/20,1696,44,68,4
Los Angeles,California,4/10/20,8430,241,475,18
Del Norte,California,4/11/20,2,0,0,0
Glenn,California,4/11/20,3,0,0,0
Humboldt,California,4/11/20,50,0,0,0
Inyo,California,4/11/20,12,0,0,0
Kings,California,4/11/20,10,1,1,1
Sierra,California,4/11/20,0,0,0,0
Trinity,California,4/11/20,0,0,0,0
Stanislaus,California,4/11/20,121,2,5,1
Napa,California,4/11/20,35,2,2,0
Monterey,California,4/11/20,82,3,3,0
Yolo,California,4/11/20,88,3,13,0
Placer,California,4/11/20,124,4,1,0
San Francisco,California,4/11/20,860,13,60,0
San Diego,California,4/11/20,1761,45,65,1
Los Angeles,California,4/11/20,8873,265,443,24
Del Norte,California,4/12/20,2,0,0,0
Glenn,California,4/12/20,3,0,0,0
Humboldt,California,4/12/20,50,0,0,0
Inyo,California,4/12/20,12,0,0,0
Sierra,California,4/12/20,0,0,0,0
Trinity,California,4/12/20,0,0,0,0
Kings,California,4/12/20,10,1,0,0
Napa,California,4/12/20,35,2,0,0
Stanislaus,California,4/12/20,131,2,10,0
Monterey,California,4/12/20,87,3,5,0
